Time: 0.079685
X,Y,UX,UY,Rho,P,E
0.8025,0.835,0,0,0.125,0.1,0.25
0.8025,0.845,0,0,0.125,0.1,0.25
0.8025,0.855,0,0,0.125,0.1,0.25
0.8025,0.865,0,0,0.125,0.1,0.25
0.8025,0.875,0,0,0.125,0.1,0.25
0.8025,0.885,0,0,0.125,0.1,0.25
0.8025,0.895,0,0,0.125,0.1,0.25
0.8025,0.905,0,0,0.125,0.1,0.25
0.8025,0.915,0,0,0.125,0.1,0.25
0.8025,0.925,0,0,0.125,0.1,0.25
0.8025,0.935,0,0,0.125,0.1,0.25
0.8025,0.945,0,0,0.125,0.1,0.25
0.8025,0.955,0,0,0.125,0.1,0.25
0.8025,0.965,0,0,0.125,0.1,0.25
0.8025,0.975,0,0,0.125,0.1,0.25
0.8025,0.985,0,0,0.125,0.1,0.25
0.8025,0.995,0,0,0.125,0.1,0.25
0.8075,0.005,0,0,1,1,2.5
0.8075,0.015,0,0,1,1,2.5
0.8075,0.025,0,0,1,1,2.5
0.8075,0.035,0,0,1,1,2.5
0.8075,0.045,0,0,1,1,2.5
0.8075,0.055,0,0,1,1,2.5
0.8075,0.065,0,0,1,1,2.5
0.8075,0.075,0,0,1,1,2.5
0.8075,0.085,0,0,1,1,2.5
0.8075,0.095,0,0,1,1,2.5
0.8075,0.105,0,0,1,1,2.5
0.8075,0.115,0,0,1,1,2.5
0.8075,0.125,0,0,1,1,2.5
0.8075,0.135,0,0,1,1,2.5
0.8075,0.145,0,0,1,1,2.5
0.8075,0.155,0,0,1,1,2.5
0.8075,0.165,0,0,1,1,2.5
0.8075,0.175,0,0,1,1,2.5
0.8075,0.185,0,0,1,1,2.5
0.8075,0.195,0,0,1,1,2.5
0.8075,0.205,0,1.00787e-16,1,1,2.5
0.8075,0.215,0,9.96815e-16,1,1,2.5
0.8075,0.225,0,8.50587e-15,1,1,2.5
0.8075,0.235,0,7.09704e-14,1,1,2.5
0.8075,0.245,0,5.70377e-13,1,1,2.5
0.8075,0.255,0,4.39239e-12,1,1,2.5
0.8075,0.265,0,3.22957e-11,1,1,2.5
0.8075,0.275,0,2.26103e-10,1,1,2.5
0.8075,0.285,0,1.50395e-09,1,1,2.5
0.8075,0.295,0,9.48306e-09,1,1,2.5
0.8075,0.305,0,5.65425e-08,1,1,2.5
0.8075,0.315,0,3.17944e-07,1,1,2.5
0.8075,0.325,0,1.68116e-06,0.999999,0.999998,2.5
0.8075,0.335,0,8.33221e-06,0.999993,0.99999,2.49998
0.8075,0.345,0,3.85711e-05,0.999967,0.999954,2.49989
0.8075,0.355,0,0.000166104,0.99986,0.999803,2.49951
0.8075,0.365,0,0.000662247,0.99944,0.999217,2.49804
0.8075,0.375,0,0.00243351,0.997942,0.997123,2.49281
0.8075,0.385,0,0.00814061,0.993113,0.990398,2.47603
0.8075,0.395,0,0.0255965,0.978573,0.970115,2.42561
0.8075,0.405,0,0.0665169,0.945073,0.923927,2.31191
0.8075,0.415,0,0.129979,0.894828,0.855943,2.14742
0.8075,0.425,0,0.208904,0.83553,0.77764,1.96233
0.8075,0.435,0,0.296193,0.77327,0.697747,1.77829
0.8075,0.445,0,0.388575,0.712285,0.621946,1.60864
0.8075,0.455,0,0.482047,0.653437,0.551204,1.45393
0.8075,0.465,0,0.576596,0.599155,0.488135,1.31994
0.8075,0.475,0,0.668245,0.549167,0.432217,1.20316
0.8075,0.485,0,0.756275,0.504935,0.384028,1.10447
0.8075,0.495,0,0.83741,0.466426,0.343845,1.02315
0.8075,0.505,0,0.902747,0.435303,0.313865,0.962037
0.8075,0.515,0,0.932199,0.424307,0.302414,0.940396
0.8075,0.525,0,0.935118,0.423823,0.298837,0.932398
0.8075,0.535,0,0.930539,0.423182,0.301529,0.93704
0.8075,0.545,0,0.924158,0.419933,0.304885,0.941539
0.8075,0.555,0,0.922763,0.405103,0.304952,0.934852
0.8075,0.565,0,0.926975,0.371981,0.302022,0.914874
0.8075,0.575,0,0.929475,0.33027,0.302522,0.89897
0.8075,0.585,0,0.929331,0.290034,0.303046,0.882861
0.8075,0.595,0,0.929578,0.26479,0.303164,0.872315
0.8075,0.605,0,0.933467,0.258343,0.304094,0.872791
0.8075,0.615,0,0.933674,0.258832,0.305001,0.875322
0.8075,0.625,0,0.929483,0.260999,0.30321,0.870768
0.8075,0.635,0,0.785974,0.239666,0.259241,0.72213
0.8075,0.645,0,0.299877,0.160497,0.145642,0.371322
0.8075,0.655,0,0.0406766,0.129389,0.105433,0.26369
0.8075,0.665,0,0.00436678,0.125499,0.100577,0.251445
0.8075,0.675,0,0.00045484,0.125053,0.10006,0.25015
0.8075,0.685,0,4.72267e-05,0.125006,0.100006,0.250016
0.8075,0.695,0,4.8778e-06,0.125001,0.100001,0.250002
0.8075,0.705,0,5.00707e-07,0.125,0.1,0.25
0.8075,0.715,0,5.10293e-08,0.125,0.1,0.25
0.8075,0.725,0,5.15563e-09,0.125,0.1,0.25
0.8075,0.735,0,5.15411e-10,0.125,0.1,0.25
0.8075,0.745,0,5.08786e-11,0.125,0.1,0.25
0.8075,0.755,0,4.9487e-12,0.125,0.1,0.25
0.8075,0.765,0,4.73211e-13,0.125,0.1,0.25
0.8075,0.775,0,4.4222e-14,0.125,0.1,0.25
0.8075,0.785,0,3.88659e-15,0.125,0.1,0.25
0.8075,0.795,0,2.84383e-16,0.125,0.1,0.25
0.8075,0.805,0,3.24036e-17,0.125,0.1,0.25
0.8075,0.815,0,0,0.125,0.1,0.25
0.8075,0.825,0,0,0.125,0.1,0.25
0.8075,0.835,0,0,0.125,0.1,0.25
0.8075,0.845,0,0,0.125,0.1,0.25
0.8075,0.855,0,0,0.125,0.1,0.25
0.8075,0.865,0,0,0.125,0.1,0.25
0.8075,0.875,0,0,0.125,0.1,0.25
0.8075,0.885,0,0,0.125,0.1,0.25
0.8075,0.895,0,0,0.125,0.1,0.25
0.8075,0.905,0,0,0.125,0.1,0.25
0.8075,0.915,0,0,0.125,0.1,0.25
0.8075,0.925,0,0,0.125,0.1,0.25
0.8075,0.935,0,0,0.125,0.1,0.25
0.8075,0.945,0,0,0.125,0.1,0.25
0.8075,0.955,0,0,0.125,0.1,0.25
0.8075,0.965,0,0,0.125,0.1,0.25
0.8075,0.975,0,0,0.125,0.1,0.25
0.8075,0.985,0,0,0.125,0.1,0.25
0.8075,0.995,0,0,0.125,0.1,0.25
0.8125,0.005,0,0,1,1,2.5
0.8125,0.015,0,0,1,1,2.5
0.8125,0.025,0,0,1,1,2.5
0.8125,0.035,0,0,1,1,2.5
0.8125,0.045,0,0,1,1,2.5
0.8125,0.055,0,0,1,1,2.5
0.8125,0.065,0,0,1,1,2.5
0.8125,0.075,0,0,1,1,2.5
0.8125,0.085,0,0,1,1,2.5
0.8125,0.095,0,0,1,1,2.5
0.8125,0.105,0,0,1,1,2.5
0.8125,0.115,0,0,1,1,2.5
0.8125,0.125,0,0,1,1,2.5
0.8125,0.135,0,0,1,1,2.5
0.8125,0.145,0,0,1,1,2.5
0.8125,0.155,0,0,1,1,2.5
0.8125,0.165,0,0,1,1,2.5
0.8125,0.175,0,0,1,1,2.5
0.8125,0.185,0,0,1,1,2.5
0.8125,0.195,0,0,1,1,2.5
0.8125,0.205,0,1.00787e-16,1,1,2.5
0.8125,0.215,0,9.96815e-16,1,1,2.5
0.8125,0.225,0,8.50587e-15,1,1,2.5
0.8125,0.235,0,7.09704e-14,1,1,2.5
0.8125,0.245,0,5.70377e-13,1,1,2.5
0.8125,0.255,0,4.39239e-12,1,1,2.5
0.8125,0.265,0,3.22957e-11,1,1,2.5
0.8125,0.275,0,2.26103e-10,1,1,2.5
0.8125,0.285,0,1.50395e-09,1,1,2.5
0.8125,0.295,0,9.48306e-09,1,1,2.5
0.8125,0.305,0,5.65425e-08,1,1,2.5
0.8125,0.315,0,3.17944e-07,1,1,2.5
0.8125,0.325,0,1.68116e-06,0.999999,0.999998,2.5
0.8125,0.335,0,8.33221e-06,0.999993,0.99999,2.49998
0.8125,0.345,0,3.85711e-05,0.999967,0.999954,2.49989
0.8125,0.355,0,0.000166104,0.99986,0.999803,2.49951
0.8125,0.365,0,0.000662247,0.99944,0.999217,2.49804
0.8125,0.375,0,0.00243351,0.997942,0.997123,2.49281
0.8125,0.385,0,0.00814061,0.993113,0.990398,2.47603
0.8125,0.395,0,0.0255965,0.978573,0.970115,2.42561
0.8125,0.405,0,0.0665169,0.945073,0.923927,2.31191
0.8125,0.415,0,0.129979,0.894828,0.855943,2.14742
0.8125,0.425,0,0.208904,0.83553,0.77764,1.96233
0.8125,0.435,0,0.296193,0.77327,0.697747,1.77829
0.8125,0.445,0,0.388575,0.712285,0.621946,1.60864
0.8125,0.455,0,0.482047,0.653437,0.551204,1.45393
0.8125,0.465,0,0.576596,0.599155,0.488135,1.31994
0.8125,0.475,0,0.668245,0.549167,0.432217,1.20316
0.8125,0.485,0,0.756275,0.504935,0.384028,1.10447
0.8125,0.495,0,0.83741,0.466426,0.343845,1.02315
0.8125,0.505,0,0.902747,0.435303,0.313865,0.962037
0.8125,0.515,0,0.932199,0.424307,0.302414,0.940396
0.8125,0.525,0,0.935118,0.423823,0.298837,0.932398
0.8125,0.535,0,0.930539,0.423182,0.301529,0.93704
0.8125,0.545,0,0.924158,0.419933,0.304885,0.941539
0.8125,0.555,0,0.922763,0.405103,0.304952,0.934852
0.8125,0.565,0,0.926975,0.371981,0.302022,0.914874
0.8125,0.575,0,0.929475,0.33027,0.302522,0.89897
0.8125,0.585,0,0.929331,0.290034,0.303046,0.882861
0.8125,0.595,0,0.929578,0.26479,0.303164,0.872315
0.8125,0.605,0,0.933467,0.258343,0.304094,0.872791
0.8125,0.615,0,0.933674,0.258832,0.305001,0.875322
0.8125,0.625,0,0.929483,0.260999,0.30321,0.870768
0.8125,0.635,0,0.785974,0.239666,0.259241,0.72213
0.8125,0.645,0,0.299877,0.160497,0.145642,0.371322
0.8125,0.655,0,0.0406766,0.129389,0.105433,0.26369
0.8125,0.665,0,0.00436678,0.125499,0.100577,0.251445
0.8125,0.675,0,0.00045484,0.125053,0.10006,0.25015
0.8125,0.685,0,4.72267e-05,0.125006,0.100006,0.250016
0.8125,0.695,0,4.8778e-06,0.125001,0.100001,0.250002
0.8125,0.705,0,5.00707e-07,0.125,0.1,0.25
0.8125,0.715,0,5.10293e-08,0.125,0.1,0.25
0.8125,0.725,0,5.15563e-09,0.125,0.1,0.25
0.8125,0.735,0,5.15411e-10,0.125,0.1,0.25
0.8125,0.745,0,5.08786e-11,0.125,0.1,0.25
0.8125,0.755,0,4.9487e-12,0.125,0.1,0.25
0.8125,0.765,0,4.73211e-13,0.125,0.1,0.25
0.8125,0.775,0,4.4222e-14,0.125,0.1,0.25
0.8125,0.785,0,3.88659e-15,0.125,0.1,0.25
0.8125,0.795,0,2.84383e-16,0.125,0.1,0.25
0.8125,0.805,0,3.24036e-17,0.125,0.1,0.25
0.8125,0.815,0,0,0.125,0.1,0.25
0.8125,0.825,0,0,0.125,0.1,0.25
0.8125,0.835,0,0,0.125,0.1,0.25
0.8125,0.845,0,0,0.125,0.1,0.25
0.8125,0.855,0,0,0.125,0.1,0.25
0.8125,0.865,0,0,0.125,0.1,0.25
0.8125,0.875,0,0,0.125,0.1,0.25
0.8125,0.885,0,0,0.125,0.1,0.25
0.8125,0.895,0,0,0.125,0.1,0.25
0.8125,0.905,0,0,0.125,0.1,0.25
0.8125,0.915,0,0,0.125,0.1,0.25
0.8125,0.925,0,0,0.125,0.1,0.25
0.8125,0.935,0,0,0.125,0.1,0.25
0.8125,0.945,0,0,0.125,0.1,0.25
0.8125,0.955,0,0,0.125,0.1,0.25
0.8125,0.965,0,0,0.125,0.1,0.25
0.8125,0.975,0,0,0.125,0.1,0.25
0.8125,0.985,0,0,0.125,0.1,0.25
0.8125,0.995,0,0,0.125,0.1,0.25
0.8175,0.005,0,0,1,1,2.5
0.8175,0.015,0,0,1,1,2.5
0.8175,0.025,0,0,1,1,2.5
0.8175,0.035,0,0,1,1,2.5
0.8175,0.045,0,0,1,1,2.5
0.8175,0.055,0,0,1,1,2.5
0.8175,0.065,0,0,1,1,2.5
0.8175,0.075,0,0,1,1,2.5
0.8175,0.085,0,0,1,1,2.5
0.8175,0.095,0,0,1,1,2.5
0.8175,0.105,0,0,1,1,2.5
0.8175,0.115,0,0,1,1,2.5
0.8175,0.125,0,0,1,1,2.5
0.8175,0.135,0,0,1,1,2.5
0.8175,0.145,0,0,1,1,2.5
0.8175,0.155,0,0,1,1,2.5
0.8175,0.165,0,0,1,1,2.5
0.8175,0.175,0,0,1,1,2.5
0.8175,0.185,0,0,1,1,2.5
0.8175,0.195,0,0,1,1,2.5
0.8175,0.205,0,1.00787e-16,1,1,2.5
0.8175,0.215,0,9.96815e-16,1,1,2.5
0.8175,0.225,0,8.50587e-15,1,1,2.5
0.8175,0.235,0,7.09704e-14,1,1,2.5
0.8175,0.245,0,5.70377e-13,1,1,2.5
0.8175,0.255,0,4.39239e-12,1,1,2.5
0.8175,0.265,0,3.22957e-11,1,1,2.5
0.8175,0.275,0,2.26103e-10,1,1,2.5
0.8175,0.285,0,1.50395e-09,1,1,2.5
0.8175,0.295,0,9.48306e-09,1,1,2.5
0.8175,0.305,0,5.65425e-08,1,1,2.5
0.8175,0.315,0,3.17944e-07,1,1,2.5
0.8175,0.325,0,1.68116e-06,0.999999,0.999998,2.5
0.8175,0.335,0,8.33221e-06,0.999993,0.99999,2.49998
0.8175,0.345,0,3.85711e-05,0.999967,0.999954,2.49989
0.8175,0.355,0,0.000166104,0.99986,0.999803,2.49951
0.8175,0.365,0,0.000662247,0.99944,0.999217,2.49804
0.8175,0.375,0,0.00243351,0.997942,0.997123,2.49281
0.8175,0.385,0,0.00814061,0.993113,0.990398,2.47603
0.8175,0.395,0,0.0255965,0.978573,0.970115,2.42561
0.8175,0.405,0,0.0665169,0.945073,0.923927,2.31191
0.8175,0.415,0,0.129979,0.894828,0.855943,2.14742
0.8175,0.425,0,0.208904,0.83553,0.77764,1.96233
0.8175,0.435,0,0.296193,0.77327,0.697747,1.77829
0.8175,0.445,0,0.388575,0.712285,0.621946,1.60864
0.8175,0.455,0,0.482047,0.653437,0.551204,1.45393
0.8175,0.465,0,0.576596,0.599155,0.488135,1.31994
0.8175,0.475,0,0.668245,0.549167,0.432217,1.20316
0.8175,0.485,0,0.756275,0.504935,0.384028,1.10447
0.8175,0.495,0,0.83741,0.466426,0.343845,1.02315
0.8175,0.505,0,0.902747,0.435303,0.313865,0.962037
0.8175,0.515,0,0.932199,0.424307,0.302414,0.940396
0.8175,0.525,0,0.935118,0.423823,0.298837,0.932398
0.8175,0.535,0,0.930539,0.423182,0.301529,0.93704
0.8175,0.545,0,0.924158,0.419933,0.304885,0.941539
0.8175,0.555,0,0.922763,0.405103,0.304952,0.934852
0.8175,0.565,0,0.926975,0.371981,0.302022,0.914874
0.8175,0.575,0,0.929475,0.33027,0.302522,0.89897
0.8175,0.585,0,0.929331,0.290034,0.303046,0.882861
0.8175,0.595,0,0.929578,0.26479,0.303164,0.872315
0.8175,0.605,0,0.933467,0.258343,0.304094,0.872791
0.8175,0.615,0,0.933674,0.258832,0.305001,0.875322
0.8175,0.625,0,0.929483,0.260999,0.30321,0.870768
0.8175,0.635,0,0.785974,0.239666,0.259241,0.72213
0.8175,0.645,0,0.299877,0.160497,0.145642,0.371322
0.8175,0.655,0,0.0406766,0.129389,0.105433,0.26369
0.8175,0.665,0,0.00436678,0.125499,0.100577,0.251445
0.8175,0.675,0,0.00045484,0.125053,0.10006,0.25015
0.8175,0.685,0,4.72267e-05,0.125006,0.100006,0.250016
0.8175,0.695,0,4.8778e-06,0.125001,0.100001,0.250002
0.8175,0.705,0,5.00707e-07,0.125,0.1,0.25
0.8175,0.715,0,5.10293e-08,0.125,0.1,0.25
0.8175,0.725,0,5.15563e-09,0.125,0.1,0.25
0.8175,0.735,0,5.15411e-10,0.125,0.1,0.25
0.8175,0.745,0,5.08786e-11,0.125,0.1,0.25
0.8175,0.755,0,4.9487e-12,0.125,0.1,0.25
0.8175,0.765,0,4.73211e-13,0.125,0.1,0.25
0.8175,0.775,0,4.4222e-14,0.125,0.1,0.25
0.8175,0.785,0,3.88659e-15,0.125,0.1,0.25
0.8175,0.795,0,2.84383e-16,0.125,0.1,0.25
0.8175,0.805,0,3.24036e-17,0.125,0.1,0.25
0.8175,0.815,0,0,0.125,0.1,0.25
0.8175,0.825,0,0,0.125,0.1,0.25
0.8175,0.835,0,0,0.125,0.1,0.25
0.8175,0.845,0,0,0.125,0.1,0.25
0.8175,0.855,0,0,0.125,0.1,0.25
0.8175,0.865,0,0,0.125,0.1,0.25
0.8175,0.875,0,0,0.125,0.1,0.25
0.8175,0.885,0,0,0.125,0.1,0.25
0.8175,0.895,0,0,0.125,0.1,0.25
0.8175,0.905,0,0,0.125,0.1,0.25
0.8175,0.915,0,0,0.125,0.1,0.25
0.8175,0.925,0,0,0.125,0.1,0.25
0.8175,0.935,0,0,0.125,0.1,0.25
0.8175,0.945,0,0,0.125,0.1,0.25
0.8175,0.955,0,0,0.125,0.1,0.25
0.8175,0.965,0,0,0.125,0.1,0.25
0.8175,0.975,0,0,0.125,0.1,0.25
0.8175,0.985,0,0,0.125,0.1,0.25
0.8175,0.995,0,0,0.125,0.1,0.25
0.8225,0.005,0,0,1,1,2.5
0.8225,0.015,0,0,1,1,2.5
0.8225,0.025,0,0,1,1,2.5
0.8225,0.035,0,0,1,1,2.5
0.8225,0.045,0,0,1,1,2.5
0.8225,0.055,0,0,1,1,2.5
0.8225,0.065,0,0,1,1,2.5
0.8225,0.075,0,0,1,1,2.5
0.8225,0.085,0,0,1,1,2.5
0.8225,0.095,0,0,1,1,2.5
0.8225,0.105,0,0,1,1,2.5
0.8225,0.115,0,0,1,1,2.5
0.8225,0.125,0,0,1,1,2.5
0.8225,0.135,0,0,1,1,2.5
0.8225,0.145,0,0,1,1,2.5
0.8225,0.155,0,0,1,1,2.5
0.8225,0.165,0,0,1,1,2.5
0.8225,0.175,0,0,1,1,2.5
0.8225,0.185,0,0,1,1,2.5
0.8225,0.195,0,0,1,1,2.5
0.8225,0.205,0,1.00787e-16,1,1,2.5
0.8225,0.215,0,9.96815e-16,1,1,2.5
0.8225,0.225,0,8.50587e-15,1,1,2.5
0.8225,0.235,0,7.09704e-14,1,1,2.5
0.8225,0.245,0,5.70377e-13,1,1,2.5
0.8225,0.255,0,4.39239e-12,1,1,2.5
0.8225,0.265,0,3.22957e-11,1,1,2.5
0.8225,0.275,0,2.26103e-10,1,1,2.5
0.8225,0.285,0,1.50395e-09,1,1,2.5
0.8225,0.295,0,9.48306e-09,1,1,2.5
0.8225,0.305,0,5.65425e-08,1,1,2.5
0.8225,0.315,0,3.17944e-07,1,1,2.5
0.8225,0.325,0,1.68116e-06,0.999999,0.999998,2.5
0.8225,0.335,0,8.33221e-06,0.999993,0.99999,2.49998
0.8225,0.345,0,3.85711e-05,0.999967,0.999954,2.49989
0.8225,0.355,0,0.000166104,0.99986,0.999803,2.49951
0.8225,0.365,0,0.000662247,0.99944,0.999217,2.49804
0.8225,0.375,0,0.00243351,0.997942,0.997123,2.49281
0.8225,0.385,0,0.00814061,0.993113,0.990398,2.47603
0.8225,0.395,0,0.0255965,0.978573,0.970115,2.42561
0.8225,0.405,0,0.0665169,0.945073,0.923927,2.31191
0.8225,0.415,0,0.129979,0.894828,0.855943,2.14742
0.8225,0.425,0,0.208904,0.83553,0.77764,1.96233
0.8225,0.435,0,0.296193,0.77327,0.697747,1.77829
0.8225,0.445,0,0.388575,0.712285,0.621946,1.60864
0.8225,0.455,0,0.482047,0.653437,0.551204,1.45393
0.8225,0.465,0,0.576596,0.599155,0.488135,1.31994
0.8225,0.475,0,0.668245,0.549167,0.432217,1.20316
0.8225,0.485,0,0.756275,0.504935,0.384028,1.10447
0.8225,0.495,0,0.83741,0.466426,0.343845,1.02315
0.8225,0.505,0,0.902747,0.435303,0.313865,0.962037
0.8225,0.515,0,0.932199,0.424307,0.302414,0.940396
0.8225,0.525,0,0.935118,0.423823,0.298837,0.932398
0.8225,0.535,0,0.930539,0.423182,0.301529,0.93704
0.8225,0.545,0,0.924158,0.419933,0.304885,0.941539
0.8225,0.555,0,0.922763,0.405103,0.304952,0.934852
0.8225,0.565,0,0.926975,0.371981,0.302022,0.914874
0.8225,0.575,0,0.929475,0.33027,0.302522,0.89897
0.8225,0.585,0,0.929331,0.290034,0.303046,0.882861
0.8225,0.595,0,0.929578,0.26479,0.303164,0.872315
0.8225,0.605,0,0.933467,0.258343,0.304094,0.872791
0.8225,0.615,0,0.933674,0.258832,0.305001,0.875322
0.8225,0.625,0,0.929483,0.260999,0.30321,0.870768
0.8225,0.635,0,0.785974,0.239666,0.259241,0.72213
0.8225,0.645,0,0.299877,0.160497,0.145642,0.371322
0.8225,0.655,0,0.0406766,0.129389,0.105433,0.26369
0.8225,0.665,0,0.00436678,0.125499,0.100577,0.251445
0.8225,0.675,0,0.00045484,0.125053,0.10006,0.25015
0.8225,0.685,0,4.72267e-05,0.125006,0.100006,0.250016
0.8225,0.695,0,4.8778e-06,0.125001,0.100001,0.250002
0.8225,0.705,0,5.00707e-07,0.125,0.1,0.25
0.8225,0.715,0,5.10293e-08,0.125,0.1,0.25
0.8225,0.725,0,5.15563e-09,0.125,0.1,0.25
0.8225,0.735,0,5.15411e-10,0.125,0.1,0.25
0.8225,0.745,0,5.08786e-11,0.125,0.1,0.25
0.8225,0.755,0,4.9487e-12,0.125,0.1,0.25
0.8225,0.765,0,4.73211e-13,0.125,0.1,0.25
0.8225,0.775,0,4.4222e-14,0.125,0.1,0.25
0.8225,0.785,0,3.88659e-15,0.125,0.1,0.25
0.8225,0.795,0,2.84383e-16,0.125,0.1,0.25
0.8225,0.805,0,3.24036e-17,0.125,0.1,0.25
0.8225,0.815,0,0,0.125,0.1,0.25
0.8225,0.825,0,0,0.125,0.1,0.25
0.8225,0.835,0,0,0.125,0.1,0.25
0.8225,0.845,0,0,0.125,0.1,0.25
0.8225,0.855,0,0,0.125,0.1,0.25
0.8225,0.865,0,0,0.125,0.1,0.25
0.8225,0.875,0,0,0.125,0.1,0.25
0.8225,0.885,0,0,0.125,0.1,0.25
0.8225,0.895,0,0,0.125,0.1,0.25
0.8225,0.905,0,0,0.125,0.1,0.25
0.8225,0.915,0,0,0.125,0.1,0.25
0.8225,0.925,0,0,0.125,0.1,0.25
0.8225,0.935,0,0,0.125,0.1,0.25
0.8225,0.945,0,0,0.125,0.1,0.25
0.8225,0.955,0,0,0.125,0.1,0.25
0.8225,0.965,0,0,0.125,0.1,0.25
0.8225,0.975,0,0,0.125,0.1,0.25
0.8225,0.985,0,0,0.125,0.1,0.25
0.8225,0.995,0,0,0.125,0.1,0.25
0.8275,0.005,0,0,1,1,2.5
0.8275,0.015,0,0,1,1,2.5
0.8275,0.025,0,0,1,1,2.5
0.8275,0.035,0,0,1,1,2.5
0.8275,0.045,0,0,1,1,2.5
0.8275,0.055,0,0,1,1,2.5
0.8275,0.065,0,0,1,1,2.5
0.8275,0.075,0,0,1,1,2.5
0.8275,0.085,0,0,1,1,2.5
0.8275,0.095,0,0,1,1,2.5
0.8275,0.105,0,0,1,1,2.5
0.8275,0.115,0,0,1,1,2.5
0.8275,0.125,0,0,1,1,2.5
0.8275,0.135,0,0,1,1,2.5
0.8275,0.145,0,0,1,1,2.5
0.8275,0.155,0,0,1,1,2.5
0.8275,0.165,0,0,1,1,2.5
0.8275,0.175,0,0,1,1,2.5
0.8275,0.185,0,0,1,1,2.5
0.8275,0.195,0,0,1,1,2.5
0.8275,0.205,0,1.00787e-16,1,1,2.5
0.8275,0.215,0,9.96815e-16,1,1,2.5
0.8275,0.225,0,8.50587e-15,1,1,2.5
0.8275,0.235,0,7.09704e-14,1,1,2.5
0.8275,0.245,0,5.70377e-13,1,1,2.5
0.8275,0.255,0,4.39239e-12,1,1,2.5
0.8275,0.265,0,3.22957e-11,1,1,2.5
0.8275,0.275,0,2.26103e-10,1,1,2.5
0.8275,0.285,0,1.50395e-09,1,1,2.5
0.8275,0.295,0,9.48306e-09,1,1,2.5
0.8275,0.305,0,5.65425e-08,1,1,2.5
0.8275,0.315,0,3.17944e-07,1,1,2.5
0.8275,0.325,0,1.68116e-06,0.999999,0.999998,2.5
0.8275,0.335,0,8.33221e-06,0.999993,0.99999,2.49998
0.8275,0.345,0,3.85711e-05,0.999967,0.999954,2.49989
0.8275,0.355,0,0.000166104,0.99986,0.999803,2.49951
0.8275,0.365,0,0.000662247,0.99944,0.999217,2.49804
0.8275,0.375,0,0.00243351,0.997942,0.997123,2.49281
0.8275,0.385,0,0.00814061,0.993113,0.990398,2.47603
0.8275,0.395,0,0.0255965,0.978573,0.970115,2.42561
0.8275,0.405,0,0.0665169,0.945073,0.923927,2.31191
0.8275,0.415,0,0.129979,0.894828,0.855943,2.14742
0.8275,0.425,0,0.208904,0.83553,0.77764,1.96233
0.8275,0.435,0,0.296193,0.77327,0.697747,1.77829
0.8275,0.445,0,0.388575,0.712285,0.621946,1.60864
0.8275,0.455,0,0.482047,0.653437,0.551204,1.45393
0.8275,0.465,0,0.576596,0.599155,0.488135,1.31994
0.8275,0.475,0,0.668245,0.549167,0.432217,1.20316
0.8275,0.485,0,0.756275,0.504935,0.384028,1.10447
0.8275,0.495,0,0.83741,0.466426,0.343845,1.02315
0.8275,0.505,0,0.902747,0.435303,0.313865,0.962037
0.8275,0.515,0,0.932199,0.424307,0.302414,0.940396
0.8275,0.525,0,0.935118,0.423823,0.298837,0.932398
0.8275,0.535,0,0.930539,0.423182,0.301529,0.93704
0.8275,0.545,0,0.924158,0.419933,0.304885,0.941539
0.8275,0.555,0,0.922763,0.405103,0.304952,0.934852
0.8275,0.565,0,0.926975,0.371981,0.302022,0.914874
0.8275,0.575,0,0.929475,0.33027,0.302522,0.89897
0.8275,0.585,0,0.929331,0.290034,0.303046,0.882861
0.8275,0.595,0,0.929578,0.26479,0.303164,0.872315
0.8275,0.605,0,0.933467,0.258343,0.304094,0.872791
0.8275,0.615,0,0.933674,0.258832,0.305001,0.875322
0.8275,0.625,0,0.929483,0.260999,0.30321,0.870768
0.8275,0.635,0,0.785974,0.239666,0.259241,0.72213
0.8275,0.645,0,0.299877,0.160497,0.145642,0.371322
0.8275,0.655,0,0.0406766,0.129389,0.105433,0.26369
0.8275,0.665,0,0.00436678,0.125499,0.100577,0.251445
0.8275,0.675,0,0.00045484,0.125053,0.10006,0.25015
0.8275,0.685,0,4.72267e-05,0.125006,0.100006,0.250016
0.8275,0.695,0,4.8778e-06,0.125001,0.100001,0.250002
0.8275,0.705,0,5.00707e-07,0.125,0.1,0.25
0.8275,0.715,0,5.10293e-08,0.125,0.1,0.25
0.8275,0.725,0,5.15563e-09,0.125,0.1,0.25
0.8275,0.735,0,5.15411e-10,0.125,0.1,0.25
0.8275,0.745,0,5.08786e-11,0.125,0.1,0.25
0.8275,0.755,0,4.9487e-12,0.125,0.1,0.25
0.8275,0.765,0,4.73211e-13,0.125,0.1,0.25
0.8275,0.775,0,4.4222e-14,0.125,0.1,0.25
0.8275,0.785,0,3.88659e-15,0.125,0.1,0.25
0.8275,0.795,0,2.84383e-16,0.125,0.1,0.25
0.8275,0.805,0,3.24036e-17,0.125,0.1,0.25
0.8275,0.815,0,0,0.125,0.1,0.25
0.8275,0.825,0,0,0.125,0.1,0.25
0.8275,0.835,0,0,0.125,0.1,0.25
0.8275,0.845,0,0,0.125,0.1,0.25
0.8275,0.855,0,0,0.125,0.1,0.25
0.8275,0.865,0,0,0.125,0.1,0.25
0.8275,0.875,0,0,0.125,0.1,0.25
0.8275,0.885,0,0,0.125,0.1,0.25
